voted_up,review,playtime_forever
True,"Defineatly have this game on my top 3 Favourites list with Gmod and Bonelab.

Love the Story.
Love the Gameplay.
Love the Vehicles, though at the current patch a bit yanky.
Love the Weapons, both Melee and Range.
Love the Upgrade System, Inventory and Purchase System.
Love the Cosmetics and Customization.

This game is already almost perfect, with a bit of bug patches it would be a 10/10 for me.

Would love to maybe as a possibility sometime see cyberpunk multiplayer, to just play with friends, kill thugs and drive to the sunset.

I can def recommend this game for almost anyone, though you have to be prepared for some scenes with questionable stuff like from johnny.",91.35
False,game consistantly crashes regardless of my hardware or video settings...unplayable dont waste youre time or money,4.0
True,🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🤖🤖🤖🤖🤖🤖🤖🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊🐊😁👌,36.36666666666667
True,"I would finish the game if i didn't crash everytime i did something like crashing vehicle into NPCs, spam queueing quickhacks, changing my sidemouse button keybind to spam dash crash the game for me, and enemies suddenly wallhacks sometimes doing stealth, scaling attribute check dialogue, for me only a couple of weapons is viable to main it's get boring on very hard and some guns is just ass. (Nitpick, Kurt Hansen POV fight on Paco Mission is very difficult when playing on max level)

Maybe it's just me it's draining to choose some dialogue that not knowin it will give the max rewards if you don't do some google-fu to check which dialogue worth takin. (Im a player that is reckless as well playing loud and don't want do nothing with stealth and get on with the game, but that just me)(imho me trying to be a completionist choosing side dialogue can get quite dragging meaning skipping ahead some dialogues just to get on with it)

modding the game sometime feels like a chore, trying to tweak things that honestly that the dev should put in the game in the first place, disregarding adding clothes and aesthetics mods, may be downloading 20 mods of gameplay tweaks says a lot with the game",256.06666666666666
True,"Been there since the 2014 announcements, finally got to witness it...what a game",109.51666666666667
True,"Could never hate this game love the theme, story combat and everything else it has to offer, nudity is a bit overdone meaning i cant game in public but it runs well on 8gb ram despite the 16gb requirement",30.533333333333335
True,"Peakest game I've played, goodness gracious i MIGHT just cry",12.533333333333333
True,"Always wanted this game, never had a pc powerful enough to play it until now. After watching the anime when it came out, I heard that this game got a lot of updates and patches and got a lot better, so I always wanted to play it, it looked beautiful.

And wow it is beautiful, and extremely immersive, I use dlss or whatever its called and then under that I can put everything at max settings and play the game, my pc is very loud and the frames r lower but no lag spikes, maybe once in a blue moon when driving and the game saves but its difficult to notice tbh. But if I just have medium settings the game is as smooth as butter boiii. But even with the max settings my game is still very much playable and nice and 0 crashes and good.

The game is quite fun, I chose streetkid ofc, although at a ripperdog (where u can get implants and stuff), choosing between an actual operating system (to hack things as if am playing watch dogs) versus the sandavistan or wtv its called (what the mc of the anime uses) is difficult, also I got recommended to play hard mode cause else the game would be too easy later on.

I recommend this game, it was on a crazy 55% sale (dlc included), just amazing, for like 34 euros or so. It's worth it (and im someone who doesnt like to pay for games), am just passed the first actual ""act"" I think idk, am doing many sidequests rn. it's fun, theres still super much to do it seems like. There are too many cops everywhere around, which makes sense cause of the story but still thats not so fun tbh, accidentally riding someone over with a cop nearby and u'r wanted, or defeating random crooks when a cop can see, u'r wanted. thats not so cool, but its whatever.

I'll play this game lots more, if you're a new comer and you like gta5 and singleplayer stuff and you liked the cyberpunk anime and you wanna test out ur pc with better parts and u wanna slice ur enemies heads off after u kill them (ingame) then go for this when theres a good sale, the story is good and the gameplay is cool asf",24.6
True,really nice. playing this without phantom liberty dlc should not be allowed.,93.4
True,Just awesome!!! no issues and bugs faced so far. City is colourful and lively.,25.8
True,great... returned and bought again,34.766666666666666
True,john wick? noob? Terrorism? lvl 100 thug? Panam pregers?,258.23333333333335
True,"played for longer on xbox too. 

so good bought it twice. 
get this game.",67.15
True,This game has taught me things about myself i didn't even know. This games story alone is worth giving a shot. So buck up choom.,63.233333333333334
True,"buy it, now it top 3 games ever.
i play at 60 fps high settings with no AI frames. with a 1660 ti and i7-8700k",55.38333333333333
True,"This game is absolutely amazing.

When i first bought the game I was quite sceptical due to the games release but it was nothing like i thought it would be. I'm a big fan of futuristic sci-fi type games and this was nothing short of a masterpiece. This game genuinely changed me as a person and when i finished my first playthrough i couldn't wait for my next one, the different endings and dialogue options leave so much room for different playthroughs and the cyberware too for example my first playthrough i did a katana sandy build, but on my second playthrough i chose a monowire netrunner build (which is crazy fun).

Don't even get me started on the dlc, the first mission/introduction was flawless and action packed. the characters are amazing in both the base game and dlc with every character having a different backstory with some being happy and some being extremely depressing (reed). The addition of the relic skill tree was such a smart move and it adds more options and improvements for certain builds.

The amount of side quests this game has is insane, with gigs, side biz and main side quests (if that makes sense). The game also has 4 romance options (panam is a baddie btw) i have only done 2/4 so far and the separate quest lines for all of the romance options was a great idea.

The redemption this game had is insane, from the bug filled release in 2020, to the absolute perfection it is today with completely revamped aspects for example the skill tree, which originally felt quite boring is now extremely helpful and easy to understand.

In summary, buy this game asap it is incredible from the story to the characters to the soundtrack, its perfect.
5/5 stars, 10/10

R.I.P Jackie
R.I.P Johnny
",110.25
